	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
1891	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9414893617021277	0.9090909090909091	0.963963963963964	0.8787798843843712	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1893	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9095744680851063	0.8441558441558441	0.954954954954955	0.8128751142228751	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9351	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9840425531914894	0.974025974025974	0.990990990990991	0.9669989284213972	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10444	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8882978723404256	0.8571428571428571	0.9099099099099099	0.7686281492156498	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1903	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8701298701298701	0.954954954954955	0.8346611681543492	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1901	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.925531914893617	0.9090909090909091	0.9369369369369369	0.846027846027846	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
2542	{'max_depth': 2, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.948051948051948	0.954954954954955	0.9012686782902469	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7783	{'max_depth': 6, 'eta': 0.1, 'gamma': 1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.961038961038961	0.963963963963964	0.9232223594924452	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10030	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.961038961038961	0.9459459459459459	0.9020903578727654	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9166	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.922077922077922	0.9459459459459459	0.868023868023868	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7305	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8617021276595744	0.7792207792207793	0.918918918918919	0.7122806720605023	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
8934	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3425	{'max_depth': 3, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7340425531914894	0.4025974025974026	0.963963963963964	0.463098959611679	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
6753	{'max_depth': 6, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7393617021276596	0.5064935064935064	0.9009009009009009	0.45341655137944614	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
1057	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7819148936170213	0.5324675324675324	0.954954954954955	0.557557067974287	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3265	{'max_depth': 3, 'eta': 0.01, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7340425531914894	0.4025974025974026	0.963963963963964	0.463098959611679	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
10497	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8829787234042553	0.8051948051948052	0.9369369369369369	0.7571637846287526	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
9953	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7659574468085106	0.5194805194805194	0.9369369369369369	0.5183350930346784	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3202	{'max_depth': 3, 'eta': 0.01, 'gamma': 0, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7074468085106383	0.5194805194805194	0.8378378378378378	0.38043153342579705	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
10657	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8829787234042553	0.8051948051948052	0.9369369369369369	0.7571637846287526	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3362	{'max_depth': 3, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7074468085106383	0.5194805194805194	0.8378378378378378	0.38043153342579705	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
11297	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3745	{'max_depth': 3, 'eta': 0.01, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7180851063829787	0.36363636363636365	0.963963963963964	0.4286609193175694	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
1217	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7819148936170213	0.5324675324675324	0.954954954954955	0.557557067974287	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
4097	{'max_depth': 3, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7978723404255319	0.5844155844155844	0.9459459459459459	0.5865884338404955	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
4257	{'max_depth': 3, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7978723404255319	0.5844155844155844	0.9459459459459459	0.5865884338404955	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
897	{'max_depth': 2, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7819148936170213	0.5324675324675324	0.954954954954955	0.557557067974287	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
9094	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
11281	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7872340425531915	0.5974025974025974	0.918918918918919	0.5581101363863874	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
3585	{'max_depth': 3, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7340425531914894	0.4025974025974026	0.963963963963964	0.463098959611679	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
7465	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8617021276595744	0.7792207792207793	0.918918918918919	0.7122806720605023	0.7	0.35714285714285715	0.8846153846153846	0.28827833009852755
12354	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7446808510638298	0.7922077922077922	0.7117117117117117	0.49563816778490033	0.575	0.8571428571428571	0.4230769230769231	0.2853618564624516
9910	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8138297872340425	0.8831168831168831	0.7657657657657657	0.6381828948486532	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
12033	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7553191489361702	0.7922077922077922	0.7297297297297297	0.5135926594971439	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
4963	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7446808510638298	0.6883116883116883	0.7837837837837838	0.4720954720954721	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
6286	{'max_depth': 3, 'eta': 1, 'gamma': 10, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7021276595744681	0.7662337662337663	0.6576576576576577	0.4171141460116908	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
2189	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8441558441558441	0.9459459459459459	0.8014340544954366	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
5004	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8563829787234043	0.8181818181818182	0.8828828828828829	0.7025045561470674	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
12686	{'max_depth': 8, 'eta': 1, 'gamma': 10, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7021276595744681	0.7662337662337663	0.6576576576576577	0.4171141460116908	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
12039	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8297872340425532	0.8311688311688312	0.8288288288288288	0.6536052802049096	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
4844	{'max_depth': 3, 'eta': 0.3, 'gamma': 0, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8563829787234043	0.8181818181818182	0.8828828828828829	0.7025045561470674	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
2188	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8961038961038961	0.9369369369369369	0.8347517422842323	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
11474	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.922077922077922	0.918918918918919	0.8364583968510626	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
1632	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8404255319148937	0.7532467532467533	0.9009009009009009	0.6673975594922521	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
1952	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.824468085106383	0.7402597402597403	0.8828828828828829	0.6338759675477353	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
4133	{'max_depth': 3, 'eta': 0.1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8701298701298701	0.9279279279279279	0.8014406085498244	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
9750	{'max_depth': 8, 'eta': 0.01, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8138297872340425	0.8831168831168831	0.7657657657657657	0.6381828948486532	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
11205	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7659574468085106	0.7662337662337663	0.7657657657657657	0.5256419612131362	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
4615	{'max_depth': 3, 'eta': 0.1, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8831168831168831	0.9459459459459459	0.8344993648817548	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
10070	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8138297872340425	0.8831168831168831	0.7657657657657657	0.6381828948486532	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
5319	{'max_depth': 3, 'eta': 0.3, 'gamma': 1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.851063829787234	0.8181818181818182	0.8738738738738738	0.6920556920556921	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
7234	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8831168831168831	0.9459459459459459	0.8344993648817548	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
11018	{'max_depth': 8, 'eta': 0.1, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9468085106382979	0.948051948051948	0.9459459459459459	0.8906694435115339	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
6550	{'max_depth': 6, 'eta': 0.01, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8138297872340425	0.8831168831168831	0.7657657657657657	0.6381828948486532	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
1792	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8404255319148937	0.7532467532467533	0.9009009009009009	0.6673975594922521	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
11796	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.898936170212766	0.9090909090909091	0.8918918918918919	0.7942737028796092	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
9486	{'max_depth': 6, 'eta': 1, 'gamma': 10, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7021276595744681	0.7662337662337663	0.6576576576576577	0.4171141460116908	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
12517	{'max_depth': 8, 'eta': 1, 'gamma': 1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.7792207792207793	0.8468468468468469	0.6260676260676261	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
5827	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.961038961038961	0.9459459459459459	0.9020903578727654	0.65	0.6428571428571429	0.6538461538461539	0.2844627935584563
